,ad_id,link,county_number,county,location1,location2,apartment_type,sqft(m2),sqft_net(m2),number_of_rooms,balcony_type,number_of_floors,floor_number,floors_in_building,year_of_construction,year_of_renovation,parking_spots,energy_class,price(€),post_date
486,42756464,https://www.njuskalo.hr/nekretnine/penthouse-sestine-centar-146-m2-oglas-42756464,21,Grad Zagreb,Gornji Grad - Medveščak,Prekrižje,1,146.0,133.0,5.0,"Lođa (Loggia), Terasa",1.0,2.,2,2007.0,,2,,399000.0,2024-06-20
487,42990305,https://www.njuskalo.hr/nekretnine/novouredeni-stanovi-30-50-m2-donji-grad-oglas-42990305,21,Grad Zagreb,Donji Grad,Donji grad,1,77.0,,3.0,,2.0,Visoko prizemlje,4,,2024.0,,,257000.0,2024-06-20
488,43072590,https://www.njuskalo.hr/nekretnine/novouredena-garsonijera-slovenska-ulica-oglas-43072590,21,Grad Zagreb,Donji Grad,Donji grad,1,25.0,,0.0,,1.0,Suteren,,,2024.0,,,75000.0,2024-06-20
489,43753666,https://www.njuskalo.hr/nekretnine/stan-dr-franje-tudmana-kompletno-novoadaptiran-67-m2-oglas-43753666,21,Grad Zagreb,Gornji Grad - Medveščak,Britanac,1,67.0,,3.0,Balkon,1.0,2.,,,2024.0,nema vlastito parkirno mjesto,,270000.0,2024-06-20
490,43790569,https://www.njuskalo.hr/nekretnine/2-garsonijere-27m2-21m2-garaza-podrum-savska-cetsa-oglas-43790569,21,Grad Zagreb,Trešnjevka - Sjever,Trešnjevka,1,55.0,,0.0,,1.0,Visoko prizemlje,,,2024.0,2,,180000.0,2024-06-20
491,42756465,https://www.njuskalo.hr/nekretnine/penthouse-sestine-centar-146-m2-oglas-42756465,21,Grad Zagreb,Podsljeme,Šestine,1,146.0,133.0,5.0,"Lođa (Loggia), Terasa",1.0,2.,2,2007.0,,2,,399000.0,2024-06-20
492,42993183,https://www.njuskalo.hr/nekretnine/stan-zagreb-donji-grad-30.00-m2-oglas-42993183,21,Grad Zagreb,Donji Grad,Donji grad,1,25.0,,0.0,,1.0,Suteren,4,,2024.0,,,75000.0,2024-06-20
493,44095950,https://www.njuskalo.hr/nekretnine/simpatican-manji-stan-novigradu-700m-mora-oglas-44095950,18,Istarska,Novigrad,Novigrad,1,52.0,,2.0,Terasa,1.0,2.,,2005.0,,1,,225000.0,2024-06-20
494,41402541,https://www.njuskalo.hr/nekretnine/predivan-stan-top-lokaciji-150m-mora-centra-grada-poreca-oglas-41402541,18,Istarska,Poreč,Poreč,1,78.0,,2.0,Terasa,1.0,1.,,2016.0,,1,A,575000.0,2024-06-20
495,42324025,https://www.njuskalo.hr/nekretnine/predivan-stan-prizemlju-novoizgradene-zgrade-oglas-42324025,18,Istarska,Poreč,Poreč,1,72.0,,2.0,Terasa,1.0,Prizemlje,,2023.0,,1,,265000.0,2024-06-20
496,43869588,https://www.njuskalo.hr/nekretnine/stan-novigradu-250m-mora-oglas-43869588,18,Istarska,Novigrad,Novigrad,1,56.1,,1.0,Terasa,2.0,Visoko potkrovlje,,2000.0,,1,,195000.0,2024-06-20
497,42996173,https://www.njuskalo.hr/nekretnine/stan-umag-prvi-kat-pogled-more-oglas-42996173,18,Istarska,Umag,Umag,1,64.0,,2.0,Terasa,1.0,1.,,2024.0,,1,,209000.0,2024-06-20
498,31779415,https://www.njuskalo.hr/nekretnine/mijenjam-stan-travno-73-m2-dobra-lokacija-manji-nije-mamutica-oglas-31779415,21,Grad Zagreb,Novi Zagreb - Istok,Utrina,1,73.5,74.79,3.0,Lođa (Loggia),1.0,7.,8,1977.0,1985.0,,,145500.0,2024-06-20
499,43625999,https://www.njuskalo.hr/nekretnine/sibenik-centar-vrhunski-ureden-stan-92m2-top-lokacija-295000-oglas-43625999,15,Šibensko-kninska,Šibenik,Grad,1,92.0,,3.0,,2.0,2.,,,,,,295000.0,2024-06-20
500,43879139,https://www.njuskalo.hr/nekretnine/stan-zadar-bili-brig-dvosoban-66.05-m2-3-kat-oglas-43879139,13,Zadarska,Zadar,Bili brig,1,66.05,,2.0,Balkon,1.0,3.,4,,,7+,B,167000.0,2024-06-20
501,41069214,https://www.njuskalo.hr/nekretnine/4s-stan-sestine-108.00-m2-garaza-parking-oglas-41069214,21,Grad Zagreb,Podsljeme,Šestine,1,108.0,93.0,4.0,"Balkon, Lođa (Loggia), Terasa",1.0,2.,2,2008.0,,2,,305000.0,2024-06-20
502,39485898,https://www.njuskalo.hr/nekretnine/bacvice-98-m2-2-kat-naravi-dva-apartmana-oglas-39485898,17,Splitsko-dalmatinska,Split,Bačvice,1,98.0,98.0,3.0,Lođa (Loggia),1.0,2.,3,1890.0,,nema vlastito parkirno mjesto,,450000.0,2024-06-20
503,41917757,https://www.njuskalo.hr/nekretnine/varos-93-m2-dvoriste-125-m2-pogled-more-oglas-41917757,17,Splitsko-dalmatinska,Split,Varoš,1,93.0,93.0,4.0,Lođa (Loggia),3.0,2.,3,,,nema vlastito parkirno mjesto,,589000.0,2024-06-20
504,42229457,https://www.njuskalo.hr/nekretnine/plokite-dvosoban-stan-60-m2-2-kat-zapad-loda-oglas-42229457,17,Splitsko-dalmatinska,Split,Plokite,1,60.0,60.0,2.0,Lođa (Loggia),1.0,2.,5,,,nema vlastito parkirno mjesto,,276000.0,2024-06-20
505,43796480,https://www.njuskalo.hr/nekretnine/solin-jednosoban-48-m2-dvoetazan-garaza-15m2-odmah-useljiv-oglas-43796480,17,Splitsko-dalmatinska,Solin,Centar,1,48.0,48.0,1.0,"Balkon, Terasa",2.0,2.,2,2008.0,,nema vlastito parkirno mjesto,,207000.0,2024-06-20
506,43877693,https://www.njuskalo.hr/nekretnine/stan-srdoci-70m2-1-kat-oglas-43877693,8,Primorsko-goranska,Rijeka,Srdoči,1,70.67,,3.0,,1.0,1.,,,,,,235000.0,2024-06-20
507,43487419,https://www.njuskalo.hr/nekretnine/novogradnja-4s-stan-parking-spremiste-sauna-sjenica-oglas-43487419,21,Grad Zagreb,Trešnjevka - Sjever,Trešnjevka,1,90.03,,4.0,Balkon,1.0,1.,3,2025.0,,1,A,378126.0,2024-06-20
508,39713108,https://www.njuskalo.hr/nekretnine/barbariga-dvosoban-stan-bazenom-oglas-39713108,18,Istarska,Vodnjan,Barbariga,1,40.0,,3.0,Terasa,1.0,1.,,2008.0,,1,,185000.0,2024-06-20
509,39817225,https://www.njuskalo.hr/nekretnine/luksuzni-stan-rovinju-oglas-39817225,18,Istarska,Rovinj,Rovinj,1,210.0,,5.0,Terasa,1.0,1.,1,2023.0,,2,,868000.0,2024-06-20
510,40125419,https://www.njuskalo.hr/nekretnine/projekt-dubrava-oglas-40125419,21,Grad Zagreb,Donja Dubrava,Donja Dubrava,1,64.47,,3.0,,1.0,,,,,1,A+,203000.0,2024-06-20
511,40323518,https://www.njuskalo.hr/nekretnine/fazana-stan-60m2-150m-mora-oglas-40323518,18,Istarska,Fažana,Fažana,1,55.71,,3.0,Terasa,1.0,Prizemlje,,2018.0,,1,A,259500.0,2024-06-20
512,41526274,https://www.njuskalo.hr/nekretnine/gracani-stan-novogradnji-105.60-m2-oglas-41526274,21,Grad Zagreb,Podsljeme,Gračani,1,105.6,,3.0,,1.0,Prizemlje,,,,1,A+,330000.0,2024-06-20
513,41986516,https://www.njuskalo.hr/nekretnine/jezera-penthouse-185m2-oglas-41986516,15,Šibensko-kninska,Tisno,Jezera,1,185.0,,4.0,Terasa,1.0,3.,3,2023.0,,2,A,518000.0,2024-06-20
514,42511918,https://www.njuskalo.hr/nekretnine/dvije-ville-7-soba-880m2-stara-novalja-prodaja-oglas-42511918,9,Ličko-senjska,Novalja,Stara Novalja,1,624.0,,5.0,Terasa,1.0,2.,,,,6,,1790000.0,2024-06-20
515,38658831,https://www.njuskalo.hr/nekretnine/stan-zagreb-sestinski-vrh-345.00-m2-novogradnja-oglas-38658831,21,Grad Zagreb,Podsljeme,Šestinski vrh,1,214.5,,4.0,"Balkon, Terasa",2.0,1.,4,2022.0,,3,,611000.0,2024-06-20
516,43829124,https://www.njuskalo.hr/nekretnine/stan-zagreb-precko-31.00-m2-oglas-43829124,21,Grad Zagreb,Trešnjevka - Jug,Prečko,1,31.0,27.0,0.0,Balkon,1.0,2.,4,1972.0,2022.0,,,99000.0,2024-06-20
517,44222806,https://www.njuskalo.hr/nekretnine/ilirska-ulica-stanovi-urbanoj-vili-63.60m2-oglas-44222806,14,Osječko-baranjska,Osijek,Gornji grad / Centar,1,63.6,,4.0,Terasa,1.0,Prizemlje,2,2023.0,,1,,168900.0,2024-06-20
518,43832458,https://www.njuskalo.hr/nekretnine/stan-zagreb-donji-grad-44.00-m2-oglas-43832458,21,Grad Zagreb,Donji Grad,Donji grad,1,44.0,42.46,2.0,Nema ništa navedeno,1.0,5.,5,1930.0,2024.0,nema vlastito parkirno mjesto,D,193600.0,2024-06-20
519,39589029,https://www.njuskalo.hr/nekretnine/moscenicka-draga-turisticku-investiciju-oglas-39589029,8,Primorsko-goranska,Mošćenička Draga,Mošćenička Draga,0,400.0,,5.0,"Balkon, Terasa",1.0,1.,1,1969.0,2020.0,7+,,885000.0,2024-06-20
520,40746172,https://www.njuskalo.hr/nekretnine/stan-moscenicka-draga-90-m2-oglas-40746172,8,Primorsko-goranska,Mošćenička Draga,Mošćenička Draga,1,90.0,,3.0,Balkon,1.0,1.,,,,,,280000.0,2024-06-20
521,43673094,https://www.njuskalo.hr/nekretnine/prostran-stan-novogradnji-loggiom-s5-oglas-43673094,18,Istarska,Barban,Barban,1,62.76,,3.0,Lođa (Loggia),1.0,1.,1,,,,,163200.0,2024-06-20
522,43673098,https://www.njuskalo.hr/nekretnine/novogradnja-prizemlje-loggiom-2s-db-s2-oglas-43673098,18,Istarska,Barban,Barban,1,65.2,,3.0,"Lođa (Loggia), Terasa",1.0,Prizemlje,1,,,,,169600.0,2024-06-20
523,43673095,https://www.njuskalo.hr/nekretnine/novogradnja-1s-db-loggiom-s3-oglas-43673095,18,Istarska,Barban,Barban,1,35.48,,2.0,Lođa (Loggia),1.0,1.,1,,,,,96600.0,2024-06-20
524,43673096,https://www.njuskalo.hr/nekretnine/stan-novogradnji-terasom-s4-oglas-43673096,18,Istarska,Barban,Barban,1,40.16,,2.0,Terasa,1.0,1.,1,,,,,112500.0,2024-06-20
525,43673097,https://www.njuskalo.hr/nekretnine/novogradnja-stan-prizemlju-2s-db-terasa-s1-oglas-43673097,18,Istarska,Barban,Barban,1,70.55,,3.0,Terasa,1.0,Prizemlje,1,,,,,183500.0,2024-06-20
526,34325194,https://www.njuskalo.hr/nekretnine/top-lokacija-fazana-riva-stan-86.48-m-140-m-stvarno-iskoristive-p-oglas-34325194,18,Istarska,Fažana,Fažana,1,86.48,,3.0,,1.0,,,,,,,350000.0,2024-06-20
527,35138014,https://www.njuskalo.hr/nekretnine/luksuzni-stan-novogradnji-150m-plaze-oglas-35138014,18,Istarska,Fažana,Fažana,1,122.0,,4.0,"Balkon, Terasa",2.0,,,,2021.0,2,,450000.0,2024-06-20
528,39280447,https://www.njuskalo.hr/nekretnine/zgodan-stan-fazani-200-m-mora-oglas-39280447,18,Istarska,Fažana,Fažana,1,55.71,,3.0,Terasa,1.0,3.,,2012.0,,1,B,259000.0,2024-06-20
529,39689015,https://www.njuskalo.hr/nekretnine/atraktivan-prostran-stan-oglas-39689015,18,Istarska,Fažana,Fažana,0,208.29,,5.0,Terasa,2.0,2.,3,2005.0,,,,572700.0,2024-06-20
530,39696505,https://www.njuskalo.hr/nekretnine/dvosoban-stan-atraktivnoj-lokaciji-oglas-39696505,18,Istarska,Fažana,Valbandon,1,70.07,,3.0,,1.0,2.,2,,,1,,211000.0,2024-06-20
531,40055125,https://www.njuskalo.hr/nekretnine/novogradnja-top-lokaciji-oglas-40055125,18,Istarska,Fažana,Fažana,1,76.08,,3.0,,1.0,Suteren,,,,1,,213000.0,2024-06-20
532,40071458,https://www.njuskalo.hr/nekretnine/kvalitetan-stan-600-m-mora-novogradnja-oglas-40071458,18,Istarska,Fažana,Fažana,1,71.95,,3.0,Terasa,1.0,1.,2,,,2,,270000.0,2024-06-20
533,40281174,https://www.njuskalo.hr/nekretnine/moderan-stan-1-katu-200-m-mora-oglas-40281174,18,Istarska,Fažana,Fažana,1,81.55,,3.0,"Balkon, Lođa (Loggia), Terasa",1.0,1.,2,2018.0,2019.0,1,,407500.0,2024-06-20
534,40281175,https://www.njuskalo.hr/nekretnine/moderan-stan-200-m-mora-oglas-40281175,18,Istarska,Fažana,Fažana,1,131.1,,4.0,"Balkon, Lođa (Loggia), Terasa",1.0,Potkrovlje,2,2018.0,2019.0,1,,655500.0,2024-06-20
535,40881405,https://www.njuskalo.hr/nekretnine/luksuzni-stan-prekrasnoj-lokaciji-premanturi-100m-mora-oglas-40881405,18,Istarska,Medulin,Premantura,1,70.0,,3.0,"Balkon, Lođa (Loggia), Terasa",1.0,1.,,,,1,,363000.0,2024-06-20
536,40288974,https://www.njuskalo.hr/nekretnine/moderan-stan-prizemlju-200-m-mora-oglas-40288974,18,Istarska,Fažana,Fažana,1,81.55,,3.0,"Balkon, Lođa (Loggia), Terasa",1.0,Prizemlje,2,2018.0,2019.0,1,,407500.0,2024-06-20
537,40296816,https://www.njuskalo.hr/nekretnine/moderan-stan-prizemlju-200-m-mora-oglas-40296816,18,Istarska,Fažana,Fažana,1,58.2,,2.0,"Balkon, Lođa (Loggia), Terasa",1.0,Prizemlje,2,2018.0,2019.0,1,,291000.0,2024-06-20
538,40625132,https://www.njuskalo.hr/nekretnine/stan-novogradnji-500m-mora-oglas-40625132,18,Istarska,Fažana,Fažana,1,77.59,,3.0,Balkon,1.0,Prizemlje,,2018.0,,,A,312000.0,2024-06-20
539,40941544,https://www.njuskalo.hr/nekretnine/premantura-predivan-stan-izvrsnoj-lokaciji-oglas-40941544,18,Istarska,Medulin,Premantura,1,97.82,,4.0,Balkon,1.0,,,,2021.0,,,340000.0,2024-06-20
540,41109280,https://www.njuskalo.hr/nekretnine/privlacna-novogradnja-blizu-mora-1-kat-oglas-41109280,18,Istarska,Medulin,Medulin,1,37.1,,2.0,Terasa,1.0,1.,,2023.0,,1,A+,154000.0,2024-06-20
541,41109283,https://www.njuskalo.hr/nekretnine/privlacna-novogradnja-blizu-mora-1-kat-oglas-41109283,18,Istarska,Medulin,Medulin,1,37.1,,2.0,Terasa,1.0,1.,,2023.0,,1,A+,154000.0,2024-06-20
542,41109284,https://www.njuskalo.hr/nekretnine/privlacna-novogradnja-blizu-mora-1-kat-oglas-41109284,18,Istarska,Medulin,Medulin,1,56.6,,3.0,Terasa,1.0,1.,,2023.0,,1,A+,228000.0,2024-06-20
543,41302233,https://www.njuskalo.hr/nekretnine/novogradnja-stan-a1-prizemlje-oglas-41302233,18,Istarska,Fažana,Valbandon,1,67.0,,3.0,Terasa,1.0,Prizemlje,2,2024.0,,,,270000.0,2024-06-20
544,41302353,https://www.njuskalo.hr/nekretnine/medulin-apartman-brzi-povrat-investicije-oglas-41302353,18,Istarska,Medulin,Medulin,1,24.0,,2.0,,1.0,Prizemlje,,,,,,103000.0,2024-06-20
545,41470700,https://www.njuskalo.hr/nekretnine/novogradnja-medulin-2-kat-oglas-41470700,18,Istarska,Medulin,Medulin,1,73.96,,3.0,,1.0,2.,,2024.0,,1,,195000.0,2024-06-20
546,41470706,https://www.njuskalo.hr/nekretnine/novogradnja-medulin-1-kat-oglas-41470706,18,Istarska,Medulin,Medulin,1,73.96,,3.0,,1.0,1.,,2024.0,,1,,216200.0,2024-06-20
547,42071458,https://www.njuskalo.hr/nekretnine/novogradnja-penthouse-3s-db-oglas-42071458,18,Istarska,Pula,Valdebek,1,119.64,,4.0,Lođa (Loggia),1.0,2.,2,,,2,,323000.0,2024-06-20
548,42169266,https://www.njuskalo.hr/nekretnine/medulin-luksuzan-stan-pogledom-more-novogradnja-oglas-42169266,18,Istarska,Medulin,Medulin,1,138.0,,4.0,"Balkon, Terasa",1.0,1.,2,2022.0,,,,690000.0,2024-06-20
549,42541724,https://www.njuskalo.hr/nekretnine/elegantan-stan-centru-garazom-oglas-42541724,18,Istarska,Pula,Centar,1,73.61,,3.0,"Balkon, Lođa (Loggia), Terasa",1.0,Prizemlje,,,,,B,260000.0,2024-06-20
550,42736508,https://www.njuskalo.hr/nekretnine/luksuzna-novogradnja-stan-2-katu-oglas-42736508,18,Istarska,Medulin,Premantura,1,74.5,,3.0,Terasa,1.0,1.,2,,,1,A+,378500.0,2024-06-20
551,42783674,https://www.njuskalo.hr/nekretnine/pula-centar-stan-69.45-m2-oglas-42783674,18,Istarska,Pula,Centar,1,69.45,,3.0,Balkon,1.0,2.,4,,,1,D,230000.0,2024-06-20
552,42935554,https://www.njuskalo.hr/nekretnine/luksuzna-novogradnja-400m-mora-zgrada-d-2-kat-oglas-42935554,18,Istarska,Medulin,Medulin,1,56.01,,3.0,Terasa,1.0,1.,2,,,,,205000.0,2024-06-20
553,42935555,https://www.njuskalo.hr/nekretnine/luksuzna-novogradnja-400m-mora-zgrada-d-prizemlje-oglas-42935555,18,Istarska,Medulin,Medulin,1,50.72,,2.0,Terasa,1.0,Prizemlje,2,,,,,185000.0,2024-06-20
554,42935594,https://www.njuskalo.hr/nekretnine/duplex-stan-pogledom-more-oglas-42935594,18,Istarska,Medulin,Medulin,1,92.0,,4.0,"Balkon, Terasa",1.0,,,2015.0,,1,A,321000.0,2024-06-20
555,42944772,https://www.njuskalo.hr/nekretnine/svijetli-stan-novom-fasadom-74m2-oglas-42944772,18,Istarska,Pula,Centar,1,73.36,,2.0,,1.0,1.,3,,,,B,199000.0,2024-06-20
556,43578036,https://www.njuskalo.hr/nekretnine/luksuzna-novogradnja-atraktivnoj-lokaciji-oglas-43578036,18,Istarska,Pula,Valdebek,1,113.14,,4.0,Terasa,1.0,2.,2,,,,,244878.0,2024-06-20
557,43578039,https://www.njuskalo.hr/nekretnine/luksuzna-novogradnja-atraktivnoj-lokaciji-oglas-43578039,18,Istarska,Pula,Valdebek,1,113.14,,4.0,Terasa,1.0,2.,2,,,,,244878.0,2024-06-20
558,43578043,https://www.njuskalo.hr/nekretnine/luksuzna-novogradnja-atraktivnoj-lokaciji-oglas-43578043,18,Istarska,Pula,Valdebek,1,118.31,,4.0,Terasa,1.0,2.,2,,,,,244878.0,2024-06-20
559,43578070,https://www.njuskalo.hr/nekretnine/trosobni-stan-centru-pule-oglas-43578070,18,Istarska,Pula,Monte Zaro,1,95.21,,4.0,,1.0,2.,2,1920.0,,,,210000.0,2024-06-20
560,43601124,https://www.njuskalo.hr/nekretnine/luksuzna-novogradnja-puli-oglas-43601124,18,Istarska,Pula,Centar,1,55.0,,3.0,,1.0,Prizemlje,2,,,1,,173640.0,2024-06-20
561,43706040,https://www.njuskalo.hr/nekretnine/4-kat-novogradnja-blizini-centra-s55-oglas-43706040,18,Istarska,Pula,Monvidal,1,58.31,,3.0,"Lođa (Loggia), Terasa",1.0,4.,6,,,,,186600.0,2024-06-20
562,43706041,https://www.njuskalo.hr/nekretnine/atraktivna-novogradnja-blizini-svih-sadrzaja-s60-oglas-43706041,18,Istarska,Pula,Monvidal,1,58.31,,3.0,"Lođa (Loggia), Terasa",1.0,4.,6,,,,,186600.0,2024-06-20
563,43706045,https://www.njuskalo.hr/nekretnine/novogradnja-top-lokaciji-s64-oglas-43706045,18,Istarska,Pula,Monvidal,1,57.84,,3.0,"Lođa (Loggia), Terasa",1.0,5.,6,,,,,185100.0,2024-06-20
564,43706073,https://www.njuskalo.hr/nekretnine/moderna-novogradnja-top-lokaciji-s24-oglas-43706073,18,Istarska,Pula,Monvidal,1,56.37,,3.0,,1.0,2.,6,2024.0,,,,180390.0,2024-06-20
565,43706086,https://www.njuskalo.hr/nekretnine/apartman-atraktivnoj-lokaciji-s30-oglas-43706086,18,Istarska,Pula,Monvidal,1,56.42,,3.0,,1.0,2.,6,2023.0,,,,180550.0,2024-06-20
566,34323437,https://www.njuskalo.hr/nekretnine/vrsar-stan-500-metara-mora-oglas-34323437,18,Istarska,Vrsar,Vrsar,1,57.46,,3.0,Balkon,1.0,1.,2,,,,,239000.0,2024-06-20
567,37505911,https://www.njuskalo.hr/nekretnine/stan-zagreb-sesvetski-kraljevec-209.00-m2-novogradnja-oglas-37505911,21,Grad Zagreb,Sesvete,Sesvetski Kraljevec,1,108.67,108.67,4.0,Lođa (Loggia),1.0,Prizemlje,2,2022.0,,1,A,249941.0,2024-06-20
568,37506168,https://www.njuskalo.hr/nekretnine/stan-zagreb-sesvetski-kraljevec-100.83-m2-novogradnja-oglas-37506168,21,Grad Zagreb,Sesvete,Sesvetski Kraljevec,1,100.83,100.83,4.0,Lođa (Loggia),1.0,1.,2,2022.0,,1,A,231909.0,2024-06-20
569,43172956,https://www.njuskalo.hr/nekretnine/stan-adaptaciju-zagreb-trnje-cazmanska-80.92-m2-oglas-43172956,21,Grad Zagreb,Trnje,Martinovka,1,80.92,80.92,3.0,,1.0,Prizemlje,17,1965.0,,nema vlastito parkirno mjesto,,204000.0,2024-06-20
570,44047644,https://www.njuskalo.hr/nekretnine/zagreb-bukovacka-cesta-3s-stan-terasa-2-vpm-108.31-m2-oglas-44047644,21,Grad Zagreb,Maksimir,Remete,0,108.31,108.31,3.0,Terasa,1.0,Prizemlje,2,2010.0,2023.0,3,,289000.0,2024-06-20
571,44222899,https://www.njuskalo.hr/nekretnine/lijep-cetverosoban-stan-marjan-oglas-44222899,17,Splitsko-dalmatinska,Split,Marjan,1,110.0,110.0,4.0,,1.0,2.,2,,,,,699000.0,2024-06-20
572,44222900,https://www.njuskalo.hr/nekretnine/novogradnja-gomilica-penthouse-terasa-91.10-m2-oglas-44222900,17,Splitsko-dalmatinska,Kaštela,Kaštel Gomilica,1,91.1,91.1,2.0,,1.0,Penthouse,3,2025.0,,,,264190.0,2024-06-20
573,44222901,https://www.njuskalo.hr/nekretnine/novogradnja-gomilica-trosoban-stan-drugi-kat-balkon-76.01-m2-oglas-44222901,17,Splitsko-dalmatinska,Kaštela,Kaštel Gomilica,1,76.01,76.01,3.0,,1.0,2.,3,2025.0,,,,190025.0,2024-06-20
574,44222902,https://www.njuskalo.hr/nekretnine/novogradnja-gomilica-dvosoban-stan-prvi-kat-balkon-67.99-m2-oglas-44222902,17,Splitsko-dalmatinska,Kaštela,Kaštel Gomilica,1,67.99,67.99,2.0,,1.0,1.,3,2025.0,,,,163176.0,2024-06-20
575,44222903,https://www.njuskalo.hr/nekretnine/novogradnja-gomilica-trosoban-stan-prvi-kat-balkon-76.01-m2-oglas-44222903,17,Splitsko-dalmatinska,Kaštela,Kaštel Gomilica,1,76.01,76.01,3.0,,1.0,1.,3,2025.0,,,,182424.0,2024-06-20
576,44222904,https://www.njuskalo.hr/nekretnine/novogradnja-gomilica-dvosoban-stan-drugi-kat-balkon-67.99-m2-oglas-44222904,17,Splitsko-dalmatinska,Kaštela,Kaštel Gomilica,1,67.99,67.99,2.0,,1.0,2.,3,2025.0,,,,169975.0,2024-06-20
577,44222905,https://www.njuskalo.hr/nekretnine/novogradnja-gomilica-penthouse-terasa-91.22-m2-oglas-44222905,17,Splitsko-dalmatinska,Kaštela,Kaštel Gomilica,1,91.22,91.22,2.0,,1.0,Penthouse,3,2025.0,,,,264538.0,2024-06-20
578,44222906,https://www.njuskalo.hr/nekretnine/novogradnja-gomilica-dvosoban-stan-vrtom-prizemlje-76.07-m2-oglas-44222906,17,Splitsko-dalmatinska,Kaštela,Kaštel Gomilica,1,76.07,76.07,2.0,,1.0,Prizemlje,3,2025.0,,,,159747.0,2024-06-20
579,44222907,https://www.njuskalo.hr/nekretnine/novogradnja-gomilica-dvosoban-stan-vrtom-prizemlje-80.94-m2-oglas-44222907,17,Splitsko-dalmatinska,Kaštela,Kaštel Gomilica,1,80.94,80.94,2.0,,1.0,Prizemlje,3,2025.0,,,,178068.0,2024-06-20
580,44222908,https://www.njuskalo.hr/nekretnine/novogradnja-gomilica-trosoban-stan-drugi-kat-balkon-77.35-m2-oglas-44222908,17,Splitsko-dalmatinska,Kaštela,Kaštel Gomilica,1,77.35,77.35,3.0,,1.0,2.,3,2025.0,,,,193375.0,2024-06-20
581,44222909,https://www.njuskalo.hr/nekretnine/novogradnja-gomilica-dvosoban-stan-drugi-kat-balkon-67.23-m2-oglas-44222909,17,Splitsko-dalmatinska,Kaštela,Kaštel Gomilica,1,67.23,67.23,2.0,,1.0,2.,3,2025.0,,,,168075.0,2024-06-20
582,44222922,https://www.njuskalo.hr/nekretnine/prekrasan-stan-panoramskim-pogledom-more-srima-oglas-44222922,15,Šibensko-kninska,Vodice,Srima,1,51.04,51.04,2.0,Balkon,1.0,3.,,2004.0,2021.0,1,,200000.0,2024-06-20
583,42957644,https://www.njuskalo.hr/nekretnine/stan-zagreb-sesvetski-kraljevec-55.60-m2-novogradnja-oglas-42957644,21,Grad Zagreb,Sesvete,Sesvetski Kraljevec,1,55.6,,2.0,Balkon,1.0,Visoko prizemlje,,2023.0,,,A,144004.0,2024-06-20
584,43429681,https://www.njuskalo.hr/nekretnine/kostrena-stan-novijoj-zgradi-oglas-43429681,8,Primorsko-goranska,Kostrena,Kostrena Sveta Lucija,1,28.59,,2.0,Terasa,1.0,Prizemlje,1,2007.0,,1,,115000.0,2024-06-20
585,44222939,https://www.njuskalo.hr/nekretnine/dugo-selo-novogradnja-mali-kvart-140m2-4s-oglas-44222939,1,Zagrebačka,Dugo Selo,Dugo Selo - Jug,0,140.01,,4.0,Terasa,1.0,,2,2022.0,2022.0,2,A+,290000.0,2024-06-20
586,43325363,https://www.njuskalo.hr/nekretnine/trogir-ciovo-stan-2-soban-velikom-krovnom-terasom-pogled-more-oglas-43325363,17,Splitsko-dalmatinska,Trogir,Čiovo,1,75.0,,3.0,Terasa,1.0,2.,2,2024.0,,2,,500000.0,2024-06-20
587,34393348,https://www.njuskalo.hr/nekretnine/sigecica-73-m2-paska-ulica-stan-pogodnoj-lokaciji-oglas-34393348,21,Grad Zagreb,Trnje,Sigečica,1,73.0,,3.0,,1.0,1.,5,,,,,210000.0,2024-06-20
588,41348421,https://www.njuskalo.hr/nekretnine/kastel-stari-30-m2-oglas-41348421,17,Splitsko-dalmatinska,Kaštela,Kaštel Stari,1,30.0,,1.0,,1.0,Prizemlje,1,,,,,119000.0,2024-06-20
589,42511423,https://www.njuskalo.hr/nekretnine/maksimir-70m2-30m2-potkrovlja-bukovacka-cesta-sami-pocetak-oglas-42511423,21,Grad Zagreb,Maksimir,Maksimir,1,70.0,,2.0,Balkon,1.0,1.,1,1940.0,2018.0,2,,220000.0,2024-06-20
590,44222963,https://www.njuskalo.hr/nekretnine/odlican-stan-novogradnji-uskoro-useljivo-mogucnost-financiranja-k-oglas-44222963,17,Splitsko-dalmatinska,Kaštela,Kaštel Lukšić,1,74.01,74.01,2.0,,1.0,Prizemlje,Prizemlje,,,,,211000.0,2024-06-20
591,44222964,https://www.njuskalo.hr/nekretnine/brda-predivan-trosoban-stan-balkonom-garazno-mjesto-oglas-44222964,17,Splitsko-dalmatinska,Split,Brda,1,75.0,75.0,3.0,,1.0,2.,,,,,,325000.0,2024-06-20
592,44222973,https://www.njuskalo.hr/nekretnine/novigrad-stan-prizemlju-centru-oglas-44222973,18,Istarska,Novigrad,Novigrad,1,43.61,,2.0,Terasa,1.0,Prizemlje,,,,1,,220000.0,2024-06-20
593,41189501,https://www.njuskalo.hr/nekretnine/zagreb-tresnjevka-51.00-m2-2s-stan-prodaja-oglas-41189501,21,Grad Zagreb,Trešnjevka - Sjever,Trešnjevka,1,51.0,51.0,2.0,,1.0,Visoko prizemlje,2,1955.0,,,C,139000.0,2024-06-20
